review,label
"['appointment', 'she', 'almost', 'hr', 'late', 'laying', 'waiting', 'next', 'appointment', 'her', 'she', 'running', '12', 'hr', 'behind', 'left', 'go', 'work', 'called', 'pill', 'colitis', 'going', 'vacation', 'she', 'not', 'give', 'unless', 'she', 'saw', 'not', 'drug', 'colitis', 'called', 'regular', 'he', 'called', 'new', 'said', 'problem', 'her', 'staff', 'look', 'people', 'like', 'care', 'people', 'telling', 'everybody', 'not', 'use']",0.0
"['she', 'great', 'doctor', 'extremely', 'helpful', 'lot', 'knowledge', 'her', 'assistant', 'absolutely', 'amazing', 'never', 'go', 'foot', 'center']",2.0
"['not', 'good', 'place', 'go', 'not', 'happy', 'place']",0.0
"['explains', 'thing', 'clearly', 'communicative', 'staff', 'good', 'especially', 'his', 'assistant', 'thorough', 'exam', 'explanation', 'friendly', 'staff', 'doctor']",2.0
"['waiting', 'area', 'nondescript', 'bit', 'dirty', 'tight', 'bit', 'sleazy', 'office', 'worker', 'not', 'like', 'speaking', 'unless', 'firm', 'direct', 'computer', 'generated', 'sign', 'posted', 'scotch', 'tape', 'indicating', 'payment', 'made', 'need', 'co', 'payment', 'happens', 'not', 'pay', 'cold', 'impatient', 'officious', 'warmth', 'bedside', 'manner', 'perhaps', 'she', 'smart', 'well', 'college', 'incentive', 'refer', 'return', 'her']",1.0
"['first', 'visit', 'hour', 'late', 'poor', 'bedside', 'manner', 'arrogant', 'listen', 'believe', 'patient', 'amount', 'pain', 'refuse', 'return', 'phone', 'call', 'regret', 'month', 'waited', 'appointment', 'wish', 'spent', 'time', 'waiting', 'someone', 'else', 'avoid', 'doctor', 'unless', 'want', 'live', 'constant', 'pain']",0.0
"['extremely', 'condescending', 'first', 'visit', 'forced', 'hearing', 'test', 'before', 'even', 'see', 'kept', 'trying', 'sell', 'hearing', 'aid', 'problem', 'nothing', 'hearing', 'not', 'listen', 'said', 'she', 'knew', 'best']",0.0
"['call', 'neurosurgeon', 'two', 'day', 'post', 'op', 'brain', 'surgery', 'she', 'descended', 'speaking', 'way', 'loud', 'fast', 'someone', '24', 'hour', 'post', 'op', 'she', 'announced', 'she', 'procedure', 'asked', 'her', 'infection', 'risk', 'she', 'visibly', 'offended', 'she', 'arrogantly', 'told', 'she', 'neurosurgeon', 'dare', 'speak', 'doctor', 'way', 'question', 'told', 'her', 'not', 'comfortable', 'her', 'procedure', 'she', 'unprofessionally', 'asked', 'firing', 'neurosurgeon', 'said', 'good', 'idea', 'told', 'her', 'get', 'room', 'she', 'came', 'back', 'next', 'day', 'obviously', 'still', 'angry', 'stated', 'not', 'doctor', 'want', 'said', 'her', 'attitude', 'she', 'touching', 'get', 'room', '24', '48', 'hour', 'post', 'op', 'third', 'brain', 'surgery', 'following', 'hospital', 'acquired', 'infection', 'blood', 'pressure', 'jumped', '70', 'point', 'she', 'room', 'she', 'might', 'good', 'surgeon', 'her', 'bedside', 'manner', 'go', 'like', 'lead', 'balloon', 'unless', 'bowing', 'her', 'saying', 'yes', 'she', 'unprofessional', 'good', 'doctor', 'skill', 'set', 'advice', 'turn', 'run', 'way', 'she', 'put', 'risk', 'simply', 'her', 'arrogance', 'give', 'her', 'minus', 'point', 'possible']",0.0
"[""he's"", 'good', 'he', 'work', 'hard', 'eye', 'last', 'year', 'half']",2.0
"['baby', 'he', 'one', 'great', 'faith', 'he', 'prescribes', 'le', 'medicine', 'make', 'understand', 'disease', 'good', 'doc']",1.0
"['great', 'service', 'right', 'point', 'great', 'saved', 'leg', 'twice', 'due']",2.0
"['helpful', 'lot', 'information', 'not', 'know']",2.0
"['refer', 'insurance', 'thank', 'god', 'he', 'put', 'good', 'hand', 'made', 'feel', 'comfortable', 'since', 'first', 'day', 'he', 'truly', 'care', 'his', 'patient', 'surgery', '16', 'month', 'lost', 'month', 'check', 'today', 'surprised', 'he', 'hardly', 'recognized', 'thanks', 'him', 'person', 'right', 'staff']",2.0
"['went', 'ding', 'yuan', 'night', 'before', 'egg', 'retrieval', 'since', 'called', 'last', 'minute', 'he', 'booked', 'stayed', 'open', 'late', 'fit', 'thank', 'him', 'enough', 'he', 'knowledgeable', 'extremely', 'accommodating', 'highly', 'recommend']",2.0
"['impressed', 'positive', 'attitude', 'he', 'helpful', 'like', 'make', 'feel', 'good', 'his', 'treatment', 'seems', 'holistic', 'physical', 'mental', 'emotional', 'personal', 'social', 'activity', 'unfortunately', 'u', 'like', 'get', 'better', 'within', 'week', 'difficult', 'assistant', 'helpful', 'pleasant', 'good', 'work']",1.0
"['manager', 'holly', 'put', 'husband', 'entire', 'family', 'truly', 'terrible', 'situation', 'story', 'husband', 'saw', 'coastal', 'orthopedics', 'his', 'back', 'problem', 'recommended', 'epidural', 'steroid', 'injection', 'result', 'he', 'recommended', 'surgery', 'since', 'preschooler', 'baby', 'due', 'august', 'important', 'get', 'quickly', 'husband', 'not', 'incapable', 'helping', 'new', 'baby', 'child', 'recommended', 'coastal', 'orthopedics', 'told', 'see', 'said', 'needed', 'ensure', 'given', 'day', 'afford', 'get', 'evaluated', 'wait', 'longer', 'wait', '20', 'min', 'info', 'finally', 'medical', 'asst', 'came', 'front', 'confirmed', 'given', 'life', 'business', 'trip', 'make', 'day', 'work', 'day', 'husband', 'pain', 'worse', 'called', 'asked', 'quicker', 'said', 'call', 'back', 'try', 'work', 'him', 'call', 'came', 'husband', 'suffering', 'he', 'counted', 'day', 'his', '26', 'called', 'asked', 'speak', 'asst', 'general', 'question', 'utter', 'shock', 'disbelief', 'time', 'told', 'husband', 'not', 'getting', 'he', 'scheduled', 'evaluation', 'extremely', 'frustrated', 'transferred', 'manager', 'holly', 'explained', 'situation', 'holly', 'after', 'first', 'telling', 'anyone', 'told', 'told', 'holly', 'finally', 'admitted', 'she', 'saw', 'husband', 'chart', 'medical', 'assistant', 'written', 'husband', 'receive', 'august', 'she', 'told', 'make', 'sense', 'her', 'she', 'call', 'back', 'made', 'clear', 'literally', 'planned', 'life', 'around', 'injection', 'expected', 'told', 'honored', 'she', 'quickly', 'spouted', 'she', 'made', 'promise', 'not', 'responsible', 'assistant', 'told', 'u', 'reminded', 'her', 'office', 'advertises', 'stop', 'shop', 'orthopedics', 'pain', 'management', 'she', 'told', 'doctor', 'actually', 'function', 'different', 'entity', 'nothing', 'another', 'doctor', 'employee', 'told', 'replied', 'telling', 'her', 'lousy', 'patient', 'care', 'judging', 'circumstance', 'level', 'frustration', 'thought', 'polite', 'choice', 'word', 'however', 'holly', 'quickly', 'replied', 'said', 'sure', 'know', 'think', 'he', 'lousy', 'before', 'he', 'give', 'husband', 'told', 'her', 'sounded', 'manipulative', 'corrected', 'her', 'never', 'used', 'word', 'describe', 'patient', 'care', 'practice', 'she', 'said', 'she', 'call', 'back', 'hung', '15', 'minute', 'later', 'get', 'her', 'call', 'really', 'thought', 'she', 'either', 'say', 'patient', 'schedule', 'asap', 'like', 'day', 'after', 'think', 'instead', 'she', 'said', 'since', 'said', 'lousy', 'given', 'her', 'permission', 'cancel', 'husband', 'appointment', 'could', 'find', 'another', 'doctor', 'asked', 'speak', 'her', 'bos', 'told', 'extension', '3103', 'giving', 'call', 'never', 'occurred', 'cried', 'eye', 'after', 'ordeal', 'not', 'way', 'treated', 'lack', 'human', 'decency', 'shown', 'husband', 'still', 'pain', 'still', 'waiting', 'start', 'process', 'another', 'physician', 'time', 'hope', 'pray', 'treated', 'level', 'care', 'concern', 'every', 'patient', 'deserves']",0.0
"['doctor', 'amazing', 'care', 'provided', 'great', 'felt', 'comfortable', 'everything', 'professional', 'great', 'care']",1.0
"['came', 'see', 'back', 'pain', 'primary', 'care', 'nurse', 'told', 'operation', 'option', 'sense', 'doctor', 'wanted', 'fuse', 'spine', 'seen', 'lot', 'worse', 'after', 'fusion', 'decided', 'go', 'back', 'get', 'unnecessary', 'fusion']",1.0
"['patient', 'doctor', 'he', 'answered', 'surgery', 'excellent', 'surgeon', 'great']",2.0
"['really', 'bad', 'experience', 'unprofessional', 'doctor', 'he', 'surgery', 'twice', 'explanation', 'already', 'waiting', 'him', 'month', 'nothing', 'leave', 'health', 'condition', 'hand', 'kind', 'doctor', 'think', 'another', 'doctor', 'course', 'shame', 'him']",0.0
"['favorite', 'she', 'energetic', 'professional', 'she', 'knowledgeable', 'her', 'job', 'her']",1.0
"['not', 'bad', 'doctor', 'he', 'care', 'seems', 'attend', 'problem', 'well', 'complaint', 'he', 'seems', 'rush', 'door', 'especially', 'see', 'him', 'afternoon']",1.0
"['knowledgeable', 'take', 'time', 'explain', 'he', 'going', 'before', 'he']",1.0
"['woman', 'arrogant', 'rude', 'absolutely', 'worse', 'admitted', 'sky', 'ridge', 'hospital', 'severe', 'issue', 'leg', 'face', 'waited', 'day', 'see', 'neurologist', 'she', 'happened', 'call', 'she', 'finally', 'decided', 'come', 'meet', 'she', 'came', 'quick', 'her', 'exam', 'even', 'test', 'result', 'her', 'go', 'she', 'told', 'flat', 'm', 'yep', 'sucked', 'she', 'see', 'two', 'week', 'knew', 'nothing', 'm', 'kind', 'given', 'time', 'treatment', 'plan', 'she', 'walked', 'right', 'crushed', 'stunned', 'speechless', 'discharged', 'like', 'needle', 'say', 'never', 'went', 'back', 'her', 'found', 'incredible', 'doctor', 'm', 'center', 'actually', 'care']",0.0
"['his', 'team', 'gave', 'new', 'life', 'forever', 'grateful', 'after', 'month', 'slowly', 'becoming', 'disabled', 'large', 'tumor', 'pressing', 'spinal', 'chord', 'calmly', 'met', 'confidently', 'laid', 'his', 'plan', 'recovery', 'moment', 'certain', 'okay', 'his', 'amazing', 'team', 'completely', 'removed', 'tumor', 'sent', 'home', 'within', 'day', 'within', 'two', 'week', 'swelling', 'gone', 'physical', 'limitation', 'not', 'need', 'pain', 'medication', 'beyond', 'occasional', 'evening', 'incision', 'healed', 'doctor', 'seen', 'incision', 'commented', 'beautiful', 'meeting', 'surgery', 'life', 'changing', 'he', 'best', 'best', 'feel', 'fortunate', 'found', 'him', 'highly', 'recommend']",2.0
"['wait', 'time', 'seen', 'long', 'depending', 'time', 'appointment', 'found', 'front', 'desk', 'staff', 'rude', 'unprofessional', 'quick', 'not', 'spend', 'much', 'time', 'he', 'guess', 'he', 'extremely', 'busy', 'not', 'matter', 'good', 'bedside', 'manner', 'everything', 'think', 'he', 'definitely', 'lack']",1.0
"['poor', 'bed', 'side', 'manner', 'always', 'rushing', 'abrupt', 'short']",1.0
"['friendly', 'personable', 'answer', 'question', 'thoroughly', 'unfortunately', 'his', 'pa', 'not', 'professional', 'she', 'haughty', 'attitude', 'treat', 'staff', 'poorly', 'front', 'patient', 'bark', 'nurse', 'nursing', 'assistant', 'saying', 'always', 'need', 'prescription', 'pad', 'hand', 'she', 'far', 'important', 'write', 'prescription']",1.0
"['stay', 'clear', 'location', 'receptionist', 'rude', 'aggressive', 'unprofessional', 'whoever', 'run', 'office', 'replace', 'her', 'immediately', 'consultation', 'doctor', 'fast', 'way', 'fast']",1.0
"['bad', 'customer', 'service', 'lazy', 'staff', 'well', 'steeling', 'money', 'customer', 'submitting', 'accurate', 'amount', 'immediate', 'charge']",0.0
"['happy', 'found', 'year', 'ago', 'seen', 'doctor', 'bipolar', 'disorder', '17', 'year', 'diagnosis', 'he', 'far', 'away', 'best', 'one', 'warm', 'personable', 'regard', 'human', 'he', 'great', 'educator', 'ease', 'getting', 'him', 'crisis', 'unparalleled', 'he', 'master', 'his', 'field', 'grateful', 'found', 'him', 'recommendation', 'friend']",2.0
"['past', 'four', 'year', 'not', 'longer', 'suffering', 'sciatica', 'tried', 'acupuncture', 'osteopathy', 'avail', 'pain', 'worse', 'never', 'relented', 'day', 'night', 'changed', 'including', 'belief', 'colleague', 'mine', 'suggested', 'pay', 'visit', 'slight', 'hesitation', 'made', 'rendezvous', 'truth', 'told', 'never', 'believer', 'chiropractic', 'field', 'changed', 'after', 'week', 'therapy', 'able', 'regain', 'fluid', 'movement', 'throughout', 'body', 'comfort', 'felt', 'long', 'time', 'much', 'le', 'pain', 'trying', 'get', 'bed', 'car', 'walking', 'longer', 'struggle', 'point', 'started', 'regain', 'energy', 'commit', 'health', 'exercise', 'regimen', 'gotten', 'second', 'chance', 'health', 'work', 'view', 'miracle', 'deepest', 'thanks']",2.0
"['amazing', 'one', 'kind', 'human', 'he', 'amazing', 'mother', 'family']",2.0
"['pleasant', 'doctor', 'went', 'see', 'thyroid', 'condition', 'she', 'seem', 'care', 'anything', 'apart', 'blood', 'level', 'needed', 'help', 'issue', 'caused', 'thyroid', 'she', 'quoted', 'blood', 'level', 'saying', 'fine', 'her', 'good', 'enough', 'enough', 'looking', 'another', 'endocrinologist']",1.0
"['terrible', 'terrible', 'terrible', 'waited', 'hour', 'see', 'doctor', 'finally', 'she', 'terrible', 'listen', 'word', 'said', 'introduce', 'herself', 'cut', 'tried', 'explaining', 'wrong', 'she', 'horrible', 'bedside', 'manner', 'tried', 'diagnose', 'without', 'looking', 'chart', 'checking', 'body', 'stay', 'away', 'lady', 'unprofessional', 'nothing', 'like', 'her', 'picture', 'harsh', 'domineering', 'rude', 'person', 'her', 'front', 'receptionist', 'seems', 'high', 'drug', 'not', 'really', 'sober', 'strange', 'office', 'waste', 'time', 'coming', 'her']",0.0
"['saw', 'heller', 'today', 'she', 'worst', 'ever', 'seen', 'life', 'she', 'ignored', 'interrupted', 'please', 'one', 'going', 'her', 'she', 'terrible', 'she', 'physical', 'therapy', 'said', 'back', 'good', 'clearly', 'showed', 'bulging', 'disc', 'yet', 'she', 'hopefully', 'business', 'she', 'need', 'fired', 'immediately', 'not', 'go', 'her', 'waste', 'money']",0.0
"['severe', 'cold', 'digestion', 'problem', 'served', 'acupuncture', 'point', 'treatment', 'surprised', 'fast', 'could', 'join', 'parade', 'day', 'next', 'day', 'strongly', 'recommend', 'try', 'acupuncture', 'point', 'treatment', 'thanks']",2.0
"['quick', 'his', 'diagnosis', 'he', 'asked', 'previous', 'diagnosis', 'made', 'psychiatrist', 'he', 'completely', 'dismiss', 'without', 'even', 'reviewing', 'record', 'he', 'waste', 'time', 'needed', 'professional']",0.0
"['waited', 'forever', 'waiting', 'room', 'his', 'office', 'overbooks', 'appointment', 'his', 'secretary', 'front', 'desk', 'unbelievably', 'rude', 'asked', 'taking', 'long', 'extremely', 'unprofessional', 'asked', 'not', 'advise', 'patient', 'running', 'late', 'she', 'rudely', 'abruptly', 'replied', 'specialist', 'expect', 'always', 'late', 'explained', 'go', 'back', 'work', 'after', 'waiting', '50', 'minute', 'upset', 'asked', 'long', 'take', 'book', 'another', 'appointment', 'she', 'rudely', 'replied', 'long', 'probably', 'after', 'hour', 'finally', 'leave', 'never', 'coming', 'back']",0.0
"['worst', 'doctor', 'practice', 'manager', 'ever', 'experienced', 'entire', 'life', 'run', 'away', 'office', 'fast']",0.0
"['treatment', 'fairly', 'expensive', 'after', 'finished', 'everything', 'came', 'right', 'back', 'her', 'suggestion', 'take', 'another', 'course', 'treatment', 'she', 'seemed', 'focus', 'much', 'getting', 'change', 'diet', 'perfect', 'much', 'better', 'certainly', 'not', 'reason', 'symptom', 'asked', 'her', 'herbal', 'option', 'she', 'said', 'she', 'use', 'she', 'sell', 'expensive', 'supplement', 'her', 'store', 'after', 'spending', 'lot', 'money', 'improvement', 'realized', 'she', 'not', 'going', 'able', 'treat']",1.0
"['year', 'recommend', 'him', 'anyone', 'anyone']",2.0
"['staff', 'helpful', 'nice', 'atmosphere', 'busy', 'practice']",1.0
"['child', 'truly', 'need', 'neurosurgeon', 'maybe', 'doctor', 'worth', 'considering', 'however', 'found', 'her', 'action', 'extremely', 'negligent', 'month', 'old', 'bump', 'her', 'head', 'after', 'meeting', 'getting', 'skull', 'ray', 'determined', 'calcification', 'absolutely', 'harmless', 'call', 'week', 'later', 'suggesting', 'surgery', 'remove', 'tiny', 'bump', 'not', 'visible', 'back', 'her', 'head', 'absolutely', 'disgusted', 'she', 'suggest', 'surgery', 'perfectly', 'healthy', 'child', 'something', 'unnecessary', 'medical', 'professional', 'know', 'better', 'give', 'kind', 'advice', 'parent', 'took', 'oath', 'harm', 'stop', 'padding', 'pocket', 'suggesting', 'unnecessary', 'surgery', 'anyone', 'walk', 'door']",0.0
"['he', 'not', 'fine', 'doctor', 'good', 'man', 'he', 'excellent', 'golfer', 'though', 'modest', 'his', 'game']",1.0
"['get', 'wrong', 'nice', 'doctor', 'agree', 'her', 'recommendation', 'quite', 'happy', 'experience', 'office', 'appointment', 'speak', 'regarding', 'brace', 'she', 'recommended', 'oral', 'surgery', 'mild', 'bite', 'told', 'option', 'even', 'begin', 'discussing', 'brace', 'speak', 'oral', 'surgeon', 'feel', 'office', 'appointment', 'mold', 'wait', 'oral', 'surgeon', 'office', 'get', 'contact', 'appointment', 'wait', 'result', 'appointment', 'come', 'make', 'another', 'appointment', 'discus', 'result', 'like', 'really', ""we're"", 'talking', 'week', 'month', 'appointment', 'waiting', 'around', 'before', 'even', 'discus', 'soul', 'reason', 'coming', 'office', 'needle', 'say', 'not', 'continuing', 'orthodontic', 'treatment', 'office', 'went', 'different', 'office', 'already', 'date', 'brace', 'put', 'oral', 'surgery', 'needed']",1.0
"['her', 'staff', 'deliver', 'happy', 'outcome', 'procedure', 'like', 'product', 'line', 'use', 'definitely', 'refer', 'her', 'friend']",2.0
"['experience', 'quite', 'bad', '00', 'appointment', 'told', 'early', 'complete', 'paperwork', 'arrived', '45', 'receptionist', 'arrived', '20', 'minute', 'later', '00', 'yet', 'see', 'blank', 'anyone', 'else', 'left']",0.0
"['well', 'agree', 'others', 'he', 'knowledgeable', 'time', 'he', 'rude', 'kind', 'like', 'asking', 'question', 'he', 'not', 'he', 'understand', 'patient', 'already', 'going', 'lot', 'question', 'he', 'get', 'irritated', 'easily']",1.0
"['attend', 'et', 'pa', 'et', 'accuse', 'pa', 'car', 'instable', 'est', 'tr', 'et']",0.0
"['helpful', 'staff', 'walk', 'trying', 'process', 'key', 'positive', 'experience', 'staff', 'went', 'beyond', 'case', 'appreciative', 'help', 'miss', 'expertise', 'dearly']",2.0
"['able', 'seen', 'morning', 'called', 'grateful', 'lot', 'pain']",2.0
